COMPOUND_ID,COMPOUND_FORMULA,SMILES,ENRICHMENT,ISOMERS
XS384389a,C15H24N6O4S2,CCn1ncc(S(=O)(=O)N2CCN(S(=O)(=O)c3cnn(C)c3C)CC2)c1C,85.8620052,XS384311a
XS384807a,C11H12N2O2,O=C1CCC(C(=O)Nc2ccccc2)N1,16.426708983333334,XS385097a;BD007409c
XS385097a,C11H12N2O2,O=C(Nc1ccccc1)C(=O)NC1CC1,16.426708983333334,XS384807a;BD007409c
BD007409c,C11H12N2O2,CC(=O)N1CCC(=O)Nc2ccccc21,16.426708983333334,XS384807a;XS385097a
XS383626a,C12H14N2O2,Cc1nc2ccccc2n1CCCC(=O)O,17.86813151,XS387367a;BD007407c;BD007405c
XS387367a,C12H14N2O2,CC(=O)Nc1cccc(C(=O)NC2CC2)c1,17.86813151,XS383626a;BD007407c;BD007405c
BD007407c,C12H14N2O2,CC(=O)N1CC(C)C(=O)Nc2ccccc21,17.86813151,XS383626a;XS387367a;BD007405c
BD007405c,C12H14N2O2,CC(=O)N1CCC(=O)N(C)c2ccccc21,17.86813151,XS383626a;XS387367a;BD007407c
XS382372a,C13H19N3O,Cc1nccn1C1CN(C(=O)C2CCCC2)C1,17.159453126666666,XS383971a
XS383971a,C13H19N3O,CC(NC(=O)NC1CCCC1)c1ccccn1,17.159453126666666,XS382372a
XS386986a,C13H12FN5,Cc1nnc2ccc(NCc3ccc(F)cc3)nn12,68.4646224,XS387026a
XS387026a,C13H12FN5,Cc1nnc2ccc(NCc3ccccc3F)nn12,68.4646224,XS386986a
XS386635a,C16H21N3O,NC(Cc1c[nH]c2ccccc12)C(=O)N1CCCCC1,151.40113283333335,XS095257bBR
XS095257bBR,C16H21N3O,C=CCn1c(=N)n(CC(=O)C(C)(C)C)c2ccccc21,151.40113283333335,XS386635a
XS384465a,C11H13N3O,Cn1nccc1COc1ccccc1N,69.20675130333333,PK012788b
PK012788b,C11H13N3O,c1ccc2oc(N3CCNCC3)nc2c1,69.20675130333333,XS384465a
XS381865a,C17H24N4O,Cc1ccc(CNC(=O)NCCc2c(C)nn(C)c2C)cc1,495.3486849,XS381902a
XS381902a,C17H24N4O,Cc1nn(C)c(C)c1CCNC(=O)NCCc1ccccc1,495.3486849,XS381865a
XS021749d,C13H17N3O2,COCC(=O)NC(C)c1nc2ccccc2n1C,43.83206380000001,XS382147a;XS383778aCL;XS097011b
XS382147a,C13H17N3O2,COCCCNC(=O)c1cn2ccc(C)cc2n1,43.83206380000001,XS021749d;XS383778aCL;XS097011b
XS383778aCL,C13H17N3O2,NCCNC(=O)C1CC(=O)N(c2ccccc2)C1,43.83206380000001,XS021749d;XS382147a;XS097011b
XS097011b,C13H17N3O2,COCC(=O)NCCCc1nc2ccccc2[nH]1,43.83206380000001,XS021749d;XS382147a;XS383778aCL
XS385939a,C19H25N3O2,Cc1cc(C(=O)N2CCC(Cc3ccc(CO)cc3)CC2)n(C)n1,61.54580730000001,XS385979a
XS385979a,C19H25N3O2,CCn1cc(C(=O)N2CCC(Cc3ccc(CO)cc3)CC2)cn1,61.54580730000001,XS385939a
XS386519a,C17H29N5O3S,Cc1cc(C(=O)N2CC(N(CCN3CCCCC3)S(C)(=O)=O)C2)nn1C,43.84561196666667,XS386559a
XS386559a,C17H29N5O3S,CCS(=O)(=O)N(CCN1CCCCC1)C1CN(C(=O)c2nccn2C)C1,43.84561196666667,XS386519a
XS382635a,C20H31N5O3,Cc1cc(C)n(CC(=O)N2CCC(N3C(=O)N(C)CC34CCOCC4)CC2)n1,168.4313737,XS385422a
XS385422a,C20H31N5O3,CCN1C(=O)c2c(C(=O)NC(C)(C)C)ncn2CC1(C)C(=O)NC1CCCC1,168.4313737,XS382635a
XS379776a,C16H19N3O5,CCN1CC2([N+](=O)[O-])CC=C(Oc3ccccc3)C([N+](=O)[O-])(C1)C2,326.95305340000004,XS091620b
XS091620b,C16H19N3O5,COC1=CCC2([N+](=O)[O-])CN(Cc3ccccc3)CC1([N+](=O)[O-])C2,326.95305340000004,XS379776a
XS383358a,C9H9N3O2,Cn1ncc(C(=O)O)c1-n1cccc1,24.01451009,XS384321a
XS384321a,C9H9N3O2,Cc1cc(C)n2ncc(C(=O)O)c2n1,24.01451009,XS383358a
XS381068a,C13H12N4S,Cc1ccc(-c2csc3c(NN)ncnc23)cc1,699.0692578333333,XS383245a
XS383245a,C13H12N4S,N#CCCSc1nc2ccccc2n1CCC#N,699.0692578333333,XS381068a
XS383595a,C15H14N4O,C[C@H](NC(=O)c1cccnc1)c1nc2ccccc2[nH]1,25.63507161333333,XS383634a
XS383634a,C15H14N4O,C[C@H](NC(=O)c1ccncc1)c1nc2ccccc2[nH]1,25.63507161333333,XS383595a
XS379426a,C16H13N3,N#CC1CC(c2ccccc2)=NN1c1ccccc1,39.60386066666666,XS383616a
XS383616a,C13H14FN3O,O=C(NCCCn1ccnc1)c1cccc(F)c1,39.60386066666666,XS379426a
XS385725a,C18H27NO4,COCCOC1CCN(C(=O)CCc2cccc(OC)c2)CC1,42.851093766666665,XS385885a
XS385885a,C18H27NO4,COCCC(=O)N1CCC(OCCOCc2ccccc2)CC1,42.851093766666665,XS385725a
XS381910a,C21H21N5O3,COc1ccc(C(=O)N2CCN(C(=O)c3cc(-c4ccncc4)[nH]n3)CC2)cc1,33.372659506666665,XS381947a
XS381947a,C21H21N5O3,COc1cccc(C(=O)N2CCN(C(=O)c3cc(-c4ccncc4)[nH]n3)CC2)c1,33.372659506666665,XS381910a
XS387075a,C9H9N3O2,Cc1cnc2c(cnn2CC(=O)O)c1,30.452672526666664,XS387113a
XS387113a,C9H9N3O2,Cc1nn(CC(=O)O)c2ncccc12,30.452672526666664,XS387075a
XS387094a,C12H13N3O,Cc1nn(-c2ccccc2)c(C)c1C(N)=O,195.94372557,XS383766a
XS383766a,C12H13N3O,CC(=O)Nc1cccc(Cn2cccn2)c1,195.94372557,XS387094a
XS383892a,C13H18N2O,O=C(c1ccncc1)N1CCCCCCC1,73.73744793333334,XS383617a
XS383617a,C13H18N2O,CN1CCC(NC(=O)c2ccccc2)CC1,73.73744793333334,XS383892a
XS381766a,C13H15N3O,CC(CC(=O)Nc1ccccc1)n1cccn1,88.19171876666667,XS384078a
XS384078a,C13H15N3O,Cn1nccc1C(=O)NCCc1ccccc1,88.19171876666667,XS381766a
XS385340a,C16H17N5O2,CC(C)Cc1nc(C(N)=O)c2[nH]c(=O)n(-c3ccccc3)c2n1,94.8923763,XS383747a
XS383747a,C16H17N5O2,COc1ccc(NC(=O)NCCc2nnc3ccccn23)cc1,94.8923763,XS385340a
XS120075d,C18H18FN3O2,O=C(Nc1cccnc1)C1CCN(C(=O)c2ccccc2F)CC1,20.117932165955487,XS383418a
XS383418a,C18H18FN3O2,O=C(Nc1ccncc1)C1CCN(C(=O)c2ccc(F)cc2)CC1,20.117932165955487,XS120075d
XS385966a,C18H25N3O3,COc1ccccc1CCC(=O)N1CCC2C(=O)NCCN2CC1,64.94815755,XS385394a
XS385394a,C18H25N3O3,CC(=O)Nc1ccc(C(=O)N2CCC(C(=O)NC(C)C)CC2)cc1,64.94815755,XS385966a
XS386046a,C19H27N3O3,CCN1CCN2CCN(C(=O)Cc3ccc(OC)cc3)CCC2C1=O,58.11208496333333,XS386406a
XS386406a,C19H27N3O3,Cc1cccc(C(=O)N(CCCN2CCCC2=O)C2CCOCC2)n1,58.11208496333333,XS386046a
XS382154a,C18H28N4O3,COCCN1C(=O)CC[C@]2(CNC(=O)c3cc(C)nn3C)CCC[C@@H]12,19.82319336,XS386486a
XS386486a,C18H28N4O3,O=C1CCCN1CCCN(C(=O)CCn1cccn1)C1CCOCC1,19.82319336,XS382154a
XS382268a,C12H12N2O,N#Cc1cccc(CN2CCCC2=O)c1,34.111591796666666,XS382305a
XS382305a,C12H12N2O,N#Cc1ccc(CN2CCCC2=O)cc1,34.111591796666666,XS382268a
XS044267c,C12H19N3O,Cn1cc(CNC(=O)C2CCCCC2)cn1,22.858134766666662,XS385828a
XS385828a,C12H19N3O,CC(C)Cn1ccnc(N2CCCC2)c1=O,22.858134766666662,XS044267c
XS384001a,C15H22N2O2,Cc1ccccc1CC(=O)NCCN1CCOCC1,63.19341471333333,XS381600aCL
XS381600aCL,C15H22N2O2,COc1ccc(CNC(=O)C2(C)CCNCC2)cc1,63.19341471333333,XS384001a
XS383494a,C16H22N2O2,Cc1ccc(C(=O)N2CCC(C(=O)N(C)C)CC2)cc1,80.25303709666667,XS380207a
XS380207a,C16H22N2O2,CCCC12CN3CC(C)(CN(C1)C3c1ccco1)C2=O,80.25303709666667,XS383494a
PK001709c,C13H14N8,c1cnc(N2CCN(c3ncnc4[nH]cnc34)CC2)nc1,127.80907553333331,XS386940a
XS386940a,C13H14N8,Cc1cnn(CCc2nc3c4cnn(C)c4ncn3n2)c1,127.80907553333331,PK001709c
XS379144aCL,C16H19N3O2,CCOC(=O)c1c(Nc2ccccc2N)cc(C)nc1C,43.632019856666666,XS380154a
XS380154a,C16H19N3O2,COCc1cc(C)nc(NCc2ccccc2)c1C(N)=O,43.632019856666666,XS379144aCL
XS383580a,C17H24N2O2,O=C(NC1CCN(Cc2ccccc2)CC1)C1CCCO1,73.29220704666666,XS385988a;XS383657a
XS385988a,C17H24N2O2,CCC1(O)CCC12CCN(C(=O)Cc1cccnc1)CC2,73.29220704666666,XS383580a;XS383657a
XS383657a,C17H24N2O2,Cc1ccc(CN2CCN(C(=O)C3CCCO3)CC2)cc1,73.29220704666666,XS383580a;XS385988a
XS386388a,C15H23N3O3,CC(=O)N1CCCC(C)(c2noc(C3CCOCC3)n2)C1,145.6932682,XS386428a
XS386428a,C15H23N3O3,COCCC1(c2noc(C)n2)CCN(C(=O)C2CC2)CC1,145.6932682,XS386388a
XS380907a,C15H18N2O5,COc1cc(NC2=CC(=O)N(C(C)=O)C2)cc(OC)c1OC,27.71675618333333,XS383402a
XS383402a,C15H18N2O5,COc1ccccc1CCN1C(=O)NC(CCC(=O)O)C1=O,27.71675618333333,XS380907a
XS381967a,C22H33N3O2,CC1CCN(CCCNC(=O)C2CC(=O)N(CCc3ccccc3)C2)CC1,77.980472,XS382003a
XS382003a,C22H33N3O2,CC1CCCN(CCCNC(=O)C2CC(=O)N(CCc3ccccc3)C2)C1,77.980472,XS381967a
XS386998a,C10H15N3O,CCNC(=O)c1n[nH]c2c1CCCC2,11.47176199199461,XS382191a;XS387151a
XS382191a,C10H15N3O,CCn1ccnc(N2CCCC2)c1=O,11.47176199199461,XS386998a;XS387151a
XS387151a,C10H15N3O,CNC(=O)c1n[nH]c2c1CC(C)CC2,11.47176199199461,XS386998a;XS382191a
XS119455b,C10H15N3O2,COCCNC(=O)NCc1cccnc1,31.720758463333333,XS118659b;XS119469b
XS118659b,C10H15N3O2,COCCNC(=O)NCc1ccccn1,31.720758463333333,XS119455b;XS119469b
XS119469b,C10H15N3O2,COCCNC(=O)NCc1ccncc1,31.720758463333333,XS119455b;XS118659b
XS383729a,C11H17N3O2,O=C(NCCCn1ccnc1)C1CCCO1,111.83710613333336,XS384704a
XS384704a,C11H17N3O2,CC1CN(C(=O)c2ccnn2C)CC(C)O1,111.83710613333336,XS383729a
XS387056a,C14H21N3O,CCC(=O)N1CCCN(Cc2ccncc2)CC1,77.36145345,XS381404aCL;XS385037a
XS381404aCL,C14H21N3O,CCC(=O)N1CCN(CCc2ccccn2)CC1,77.36145345,XS387056a;XS385037a
XS385037a,C14H21N3O,CN(C)C(=O)CN1CCN(c2ccccc2)CC1,77.36145345,XS387056a;XS381404aCL
XS380886a,C14H15N3O2,O=C(c1cc(-c2cccnc2)on1)N1CCCCC1,168.34709306666667,XS383947a
XS383947a,C14H15N3O2,COc1ccc(NC(=O)NCc2cccnc2)cc1,168.34709306666667,XS380886a
XS381748a,C13H15N3O3,Cc1cc(C(=O)N2CCCC2c2cc(C)no2)on1,39.99325032666666,GR000635b
GR000635b,C13H15N3O3,Cc1cc(C(=O)N2CCCC2c2cc(C)on2)on1,39.99325032666666,XS381748a
XS384779a,C14H19N3O2,O=C(c1cccnc1N1CCOCC1)N1CCCC1,136.87859373333333,XS380308a
XS380308a,C14H19N3O2,COc1ccc2c(c1)nc(CN1CCOCC1)n2C,136.87859373333333,XS384779a
XS385429a,C12H16N4O3,CCN(CC)C(=O)Cn1cnc2onc(C)c2c1=O,20.117706706666667,XS385465a
XS385465a,C12H16N4O3,CCC(C)NC(=O)Cn1cnc2onc(C)c2c1=O,20.117706706666667,XS385429a
XS381930a,C13H17N3O4S,Cc1cc(C2CCCN2S(=O)(=O)c2c(C)noc2C)on1,93.33425619,XS381966a
XS381966a,C13H17N3O4S,Cc1cc(C2CCCN2S(=O)(=O)c2c(C)noc2C)no1,93.33425619,XS381930a
XS380655a,C18H17N3O6,COc1c(C2C3=C(COC3=O)Nc3cn(C)nc32)cc2c(c1OC)OCO2,48.058549803333335,XS380693a
XS380693a,C18H17N3O6,COc1cc(C2C3=C(COC3=O)Nc3[nH]nc(C)c32)c(OC)c2c1OCO2,48.058549803333335,XS380655a
XS383859a,C13H16N2O2,CC(=O)Nc1cccc(NC(=O)C2CCC2)c1,42.474482433333336,XS383895a
XS383895a,C13H16N2O2,CC(=O)Nc1ccc(NC(=O)C2CC2C)cc1,42.474482433333336,XS383859a
XS387000a,C12H20N4O,CC(C)c1cc(C(=O)N2CCN(C)CC2)[nH]n1,32.414098306666666,XS387192a
XS387192a,C12H20N4O,Cc1cc(C(=O)N2CCN(C(C)C)CC2)[nH]n1,32.414098306666666,XS387000a
XS387250a,C15H20N2O2,O=C(CN1CCc2ccccc2C1)N1CCOCC1,29.93239909,XS379330a;XS385039a
XS379330a,C15H20N2O2,O=C(NCCc1ccccc1)C(=O)NC1CCCC1,29.93239909,XS387250a;XS385039a
XS385039a,C15H20N2O2,CC(C)NC(=O)[C@@H]1CCCN1C(=O)c1ccccc1,29.93239909,XS387250a;XS379330a
XS381279a,C16H21N3O2,CCn1c(C2CC(=O)N(CCOC)C2)nc2ccccc21,95.97750975666668,XS382945a
XS382945a,C16H21N3O2,Cc1cccc(C(=O)N2CCCN3CCNC(=O)C3C2)c1,95.97750975666668,XS381279a
XS384042a,C16H24N4O,O=C(NC1CCCC1)N1CCN(Cc2ccncc2)CC1,122.64040526333332,XS384080a
XS384080a,C16H24N4O,O=C(NC1CCCC1)N1CCN(Cc2ccccn2)CC1,122.64040526333332,XS384042a
XS381224a,C18H21N3O,Cc1cccc(C(=O)N2CCN(Cc3ccncc3)CC2)c1,46.3292871,XS387097a
XS387097a,C18H21N3O,O=C(c1ccccc1)N1CCCN(Cc2ccncc2)CC1,46.3292871,XS381224a
XS385486a,C14H16N2O4S,CCCC(=O)n1ccn(S(=O)(=O)c2ccc(C)cc2)c1=O,114.14956381999998,XS379344a
XS379344a,C14H16N2O4S,CN(C)c1ccc(C2OCC3(CO2)SC(=O)NC3=O)cc1,114.14956381999998,XS385486a
XS382685a,C21H31N5O3,Cc1cnn(CC(=O)N2CCC(CN3CC(C(=O)N4CCCC4)CC3=O)CC2)c1,24.800864256666667,XS382725a
XS382725a,C21H31N5O3,Cc1cnn(CC(=O)N2CCC(CN3CC(C(=O)NCC4CC4)CC3=O)CC2)c1,24.800864256666667,XS382685a
XS385749a,C18H24BrN3O3,COCCN1C(=O)CC[C@]2(CNC(=O)c3cncc(Br)c3)CCC[C@@H]12,27.41077311333333,XS380999a
XS380999a,C17H14F3N5O4,COc1cccc(-c2cc(C(F)(F)F)nc(-n3nc(OC)c([N+](=O)[O-])c3C)n2)c1,27.41077311333333,XS385749a
Z2772497869,C18H24N2O2,Cc1cc(C(C)NCc2cc(OC3CCC3)ccn2)c(C)o1,11.52081749111111,Z2983453208
Z2983453208,C18H24N2O2,O=C(O)C1=CCC(NCc2ccccc2N2CCCCC2)C1,11.52081749111111,Z2772497869
Z4275240787,C17H21N7O,Nc1ncnc2c1ncn2C1CCN(Cc2conc2C2CCC2)C1,26.002820311111112,Z552022358
Z552022358,C17H21N7O,CC(Cn1ccnc1)NC(=O)N1CCN(c2cc(C#N)ccn2)CC1,26.002820311111112,Z4275240787
Z1615183857,C19H18ClN3O2,COCCC(Nc1cc(C#N)c2cc(Cl)ccc2n1)c1ccc(C)o1,13.06580034777778,Z2410864030
Z2410864030,C16H21NO6S,COC(=O)c1ccc(C(=O)OC(C)CS(=O)(=O)N2CCCC2)cc1,13.06580034777778,Z1615183857
Z1736472935,C18H22ClN3O3,Cc1cc(C)c(NC(=O)COC(=O)C(C)c2c(C)n[nH]c2C)c(Cl)c1,31.440389754444453,Z6739757301
Z6739757301,C18H22ClN3O3,COc1cc2[nH]c(=O)n(CC3CCCCN3C3CC3)c(=O)c2cc1Cl,31.440389754444453,Z1736472935
Z223226916,C20H22N4O2S,O=S(=O)(c1ccc2c(c1)CCC2)N1CCCC(c2nnc3ccccn23)C1,14.59795052111111,Z6280892420;Z952105274
Z6280892420,C20H22N4O2S,Cc1nn(C2CCS(=O)(=O)C2)c2ncc(-c3ccc4c(c3)CCNC4)cc12,14.59795052111111,Z223226916;Z952105274
Z952105274,C20H22N4O2S,Cc1nn(C)c(C)c1C(C)C(=O)Nc1nc(-c2ccc3c(c2)COC3)cs1,14.59795052111111,Z223226916;Z6280892420
Z109225590,C19H19N3O3S2,O=C(Nc1cccc2ncccc12)C1CCCN(S(=O)(=O)c2cccs2)C1,55.15639844888888,Z27326769
Z27326769,C19H19N3O3S2,CC1(NC(=O)c2cc(-c3cccs3)nn2-c2ccccc2)CCS(=O)(=O)C1,55.15639844888888,Z109225590
Z1787411053,C19H17N3O2,O=C(OCC1CCc2ccccc21)c1cccc(-n2ccnc2)n1,14.272560764444446,Z2228940258
Z2228940258,C19H17N3O2,O=C(c1c[nH]c2ccncc2c1=O)N1CCC(c2ccccc2)C1,14.272560764444446,Z1787411053
Z1757538141,C17H23N5O2,CCN1CCN(C(=O)c2c[nH]c(=O)cc2C)CC1c1nccn1C,15.841078558888888,Z4273489154;Z5188358482
Z4273489154,C17H23N5O2,COCCN(CC1CC=CCC1)C(=O)Nc1ccn2ncnc2c1,15.841078558888888,Z1757538141;Z5188358482
Z5188358482,C17H23N5O2,Cc1nc(N2CC3(CCC3)CC2CC(=O)O)c2c(n1)c(C)nn2C,15.841078558888888,Z1757538141;Z4273489154
Z2352453212,C17H23NO3S,CC(c1ccc2c(c1)CCC2)S(=O)(=O)CCN1CCCC1=O,13.51018646211762,Z4232937383
Z4232937383,C15H17F2N5O,Oc1ncnc2ncc(NCC3CC34CCC(F)(F)CC4)nc12,13.51018646211762,Z2352453212
Z1889590547,C18H16FN3OS,O=C(Nc1ccc2sncc2c1)N1CCCC1c1cccc(F)c1,10.178893663333335,Z6115587089
Z6115587089,C15H14F3N3O3,COC(=O)C(NC(=O)c1ncc[nH]1)c1ccc(C)c(C(F)(F)F)c1,10.178893663333335,Z1889590547
