COMPOUND_ID,COMPOUND_FORMULA,SMILES,ENRICHMENT,ISOMERS
XS386519a,C17H29N5O3S,Cc1cc(C(=O)N2CC(N(CCN3CCCCC3)S(C)(=O)=O)C2)nn1C,110.87050455,XS386559a
XS386559a,C17H29N5O3S,CCS(=O)(=O)N(CCN1CCCCC1)C1CN(C(=O)c2nccn2C)C1,110.87050455,XS386519a
XS385741a,C16H18N4O2,COc1ccc(C(=O)N2CCC(Nc3cccnc3)C2)cn1,44.02407226666667,XS380707a
XS380707a,C16H18N4O2,COc1ccc(-n2nc3c(C)nnc(C)c3c2C)cc1OC,44.02407226666667,XS385741a
XS385069a,C12H16N2O2,Nc1ccc(C(=O)NCC2CCCO2)cc1,33.54734049333334,XS383837a
XS383837a,C12H16N2O2,O=C(NCC1CCCO1)Nc1ccccc1,33.54734049333334,XS385069a
XS379426a,C16H13N3,N#CC1CC(c2ccccc2)=NN1c1ccccc1,91.26667966666666,XS383616a
XS383616a,C13H14FN3O,O=C(NCCCn1ccnc1)c1cccc(F)c1,91.26667966666666,XS379426a
XS385725a,C18H27NO4,COCCOC1CCN(C(=O)CCc2cccc(OC)c2)CC1,63.24502603333333,XS385885a
XS385885a,C18H27NO4,COCCC(=O)N1CCC(OCCOCc2ccccc2)CC1,63.24502603333333,XS385725a
XS381910a,C21H21N5O3,COc1ccc(C(=O)N2CCN(C(=O)c3cc(-c4ccncc4)[nH]n3)CC2)cc1,143.5180143,XS381947a
XS381947a,C21H21N5O3,COc1cccc(C(=O)N2CCN(C(=O)c3cc(-c4ccncc4)[nH]n3)CC2)c1,143.5180143,XS381910a
XS387075a,C9H9N3O2,Cc1cnc2c(cnn2CC(=O)O)c1,36.15780110666667,XS387113a
XS387113a,C9H9N3O2,Cc1nn(CC(=O)O)c2ncccc12,36.15780110666667,XS387075a
XS387094a,C12H13N3O,Cc1nn(-c2ccccc2)c(C)c1C(N)=O,55.64703776,XS383766a
XS383766a,C12H13N3O,CC(=O)Nc1cccc(Cn2cccn2)c1,55.64703776,XS387094a
XS383892a,C13H18N2O,O=C(c1ccncc1)N1CCCCCCC1,82.08615722666667,XS383617a
XS383617a,C13H18N2O,CN1CCC(NC(=O)c2ccccc2)CC1,82.08615722666667,XS383892a
XS381766a,C13H15N3O,CC(CC(=O)Nc1ccccc1)n1cccn1,87.70870442666669,XS384078a
XS384078a,C13H15N3O,Cn1nccc1C(=O)NCCc1ccccc1,87.70870442666669,XS381766a
XS383057a,C13H18N2O2,CC(NC(=O)N1CCOCC1)c1ccccc1,31.05498698,XS379593a
XS379593a,C13H18N2O2,CCC1(C)N(O)C(C)C(c2ccccc2)=[N+]1[O-],31.05498698,XS383057a
XS385340a,C16H17N5O2,CC(C)Cc1nc(C(N)=O)c2[nH]c(=O)n(-c3ccccc3)c2n1,98.0156185,XS383747a
XS383747a,C16H17N5O2,COc1ccc(NC(=O)NCCc2nnc3ccccn23)cc1,98.0156185,XS385340a
XS379446a,C21H18N2O2,Cc1ccc(C2=NN3C(C2)c2ccccc2OC3c2ccccc2)o1,28.58927409,XS381314a
XS381314a,C13H22N4O4S,COCCc1nc2c(c(=O)[nH]1)CCN(S(=O)(=O)N(C)C)CC2,28.58927409,XS379446a
XS385966a,C18H25N3O3,COc1ccccc1CCC(=O)N1CCC2C(=O)NCCN2CC1,28.48264323,XS385394a
XS385394a,C18H25N3O3,CC(=O)Nc1ccc(C(=O)N2CCC(C(=O)NC(C)C)CC2)cc1,28.48264323,XS385966a
XS386046a,C19H27N3O3,CCN1CCN2CCN(C(=O)Cc3ccc(OC)cc3)CCC2C1=O,35.13680013333333,XS386406a
XS386406a,C19H27N3O3,Cc1cccc(C(=O)N(CCCN2CCCC2=O)C2CCOCC2)n1,35.13680013333333,XS386046a
XS382154a,C18H28N4O3,COCCN1C(=O)CC[C@]2(CNC(=O)c3cc(C)nn3C)CCC[C@@H]12,33.85740885333333,XS386486a
XS386486a,C18H28N4O3,O=C1CCCN1CCCN(C(=O)CCn1cccn1)C1CCOCC1,33.85740885333333,XS382154a
XS382543a,C18H27N5O3,CCn1cc(C(=O)N2CCC3C(=O)N(CC(C)C)CC(=O)N3CC2)cn1,24.87628743333333,XS382583a
XS382583a,C18H27N5O3,Cc1cc(C(=O)N2CCC3C(=O)N(CC(C)C)CC(=O)N3CC2)nn1C,24.87628743333333,XS382543a
XS386999a,C7H7F3N2O2,Cc1cn(CC(=O)O)nc1C(F)(F)F,32.33296224,XS387077a
XS387077a,C7H7F3N2O2,Cc1nn(CC(F)(F)F)cc1C(=O)O,32.33296224,XS386999a
XS380907a,C15H18N2O5,COc1cc(NC2=CC(=O)N(C(C)=O)C2)cc(OC)c1OC,23.72585449333333,XS383402a
XS383402a,C15H18N2O5,COc1ccccc1CCN1C(=O)NC(CCC(=O)O)C1=O,23.72585449333333,XS380907a
XS381464a,C18H22FN3O3,O=C(CN1CCN(C(=O)Cc2cccc(F)c2)CC1=O)N1CCCC1,19.21180013,XS381502a
XS381502a,C18H22FN3O3,O=C(CN1CCN(C(=O)Cc2ccccc2F)CC1=O)N1CCCC1,19.21180013,XS381464a
XS381967a,C22H33N3O2,CC1CCN(CCCNC(=O)C2CC(=O)N(CCc3ccccc3)C2)CC1,26.70368164,XS382003a
XS382003a,C22H33N3O2,CC1CCCN(CCCNC(=O)C2CC(=O)N(CCc3ccccc3)C2)C1,26.70368164,XS381967a
XS386998a,C10H15N3O,CCNC(=O)c1n[nH]c2c1CCCC2,11.707657967316615,XS382191a;XS387151a
XS382191a,C10H15N3O,CCn1ccnc(N2CCCC2)c1=O,11.707657967316615,XS386998a;XS387151a
XS387151a,C10H15N3O,CNC(=O)c1n[nH]c2c1CC(C)CC2,11.707657967316615,XS386998a;XS382191a
XS379697a,C11H12N2O2,CCc1nc2ccccc2n1CC(=O)O,14.225797526666666,XS383362a
XS383362a,C11H12N2O2,O=C1CCC(c2ccccc2)=NN1CO,14.225797526666666,XS379697a
XS119455b,C10H15N3O2,COCCNC(=O)NCc1cccnc1,24.47768392,XS118659b;XS119469b
XS118659b,C10H15N3O2,COCCNC(=O)NCc1ccccn1,24.47768392,XS119455b;XS119469b
XS119469b,C10H15N3O2,COCCNC(=O)NCc1ccncc1,24.47768392,XS119455b;XS118659b
XS383729a,C11H17N3O2,O=C(NCCCn1ccnc1)C1CCCO1,66.04635579333332,XS384704a
XS384704a,C11H17N3O2,CC1CN(C(=O)c2ccnn2C)CC(C)O1,66.04635579333332,XS383729a
XS387056a,C14H21N3O,CCC(=O)N1CCCN(Cc2ccncc2)CC1,35.19399414333333,XS381404aCL;XS385037a
XS381404aCL,C14H21N3O,CCC(=O)N1CCN(CCc2ccccn2)CC1,35.19399414333333,XS387056a;XS385037a
XS385037a,C14H21N3O,CN(C)C(=O)CN1CCN(c2ccccc2)CC1,35.19399414333333,XS387056a;XS381404aCL
XS380886a,C14H15N3O2,O=C(c1cc(-c2cccnc2)on1)N1CCCCC1,103.1801888,XS383947a
XS383947a,C14H15N3O2,COc1ccc(NC(=O)NCc2cccnc2)cc1,103.1801888,XS380886a
XS384779a,C14H19N3O2,O=C(c1cccnc1N1CCOCC1)N1CCCC1,67.55684896,XS380308a
XS380308a,C14H19N3O2,COc1ccc2c(c1)nc(CN1CCOCC1)n2C,67.55684896,XS384779a
XS385429a,C12H16N4O3,CCN(CC)C(=O)Cn1cnc2onc(C)c2c1=O,17.981661783333333,XS385465a
XS385465a,C12H16N4O3,CCC(C)NC(=O)Cn1cnc2onc(C)c2c1=O,17.981661783333333,XS385429a
XS384818a,C14H19N3O3,O=C(c1cccnc1N1CCOCC1)N1CCOCC1,22.264620766666667,XS385558a
XS385558a,C14H19N3O3,CCC(C)NC(=O)Cn1cnc2oc(C)c(C)c2c1=O,22.264620766666667,XS384818a
XS381930a,C13H17N3O4S,Cc1cc(C2CCCN2S(=O)(=O)c2c(C)noc2C)on1,55.62926757999999,XS381966a
XS381966a,C13H17N3O4S,Cc1cc(C2CCCN2S(=O)(=O)c2c(C)noc2C)no1,55.62926757999999,XS381930a
XS387000a,C12H20N4O,CC(C)c1cc(C(=O)N2CCN(C)CC2)[nH]n1,27.715587566666667,XS387192a
XS387192a,C12H20N4O,Cc1cc(C(=O)N2CCN(C(C)C)CC2)[nH]n1,27.715587566666667,XS387000a
XS387250a,C15H20N2O2,O=C(CN1CCc2ccccc2C1)N1CCOCC1,16.95498535,XS379330a;XS385039a
XS379330a,C15H20N2O2,O=C(NCCc1ccccc1)C(=O)NC1CCCC1,16.95498535,XS387250a;XS385039a
XS385039a,C15H20N2O2,CC(C)NC(=O)[C@@H]1CCCN1C(=O)c1ccccc1,16.95498535,XS387250a;XS379330a
XS381279a,C16H21N3O2,CCn1c(C2CC(=O)N(CCOC)C2)nc2ccccc21,53.15132487,XS382945a
XS382945a,C16H21N3O2,Cc1cccc(C(=O)N2CCCN3CCNC(=O)C3C2)c1,53.15132487,XS381279a
XS384042a,C16H24N4O,O=C(NC1CCCC1)N1CCN(Cc2ccncc2)CC1,63.01258626333333,XS384080a
XS384080a,C16H24N4O,O=C(NC1CCCC1)N1CCN(Cc2ccccn2)CC1,63.01258626333333,XS384042a
XS382023a,C16H23N3O3,CCCC(=O)Nc1ccc(C)n(CC(=O)N2CCCC2)c1=O,19.84875651,XS382506a
XS382506a,C16H23N3O3,CC(=O)NCC(=O)N[C@@H]1CN(Cc2ccccc2)C[C@H]1CO,19.84875651,XS382023a
XS385486a,C14H16N2O4S,CCCC(=O)n1ccn(S(=O)(=O)c2ccc(C)cc2)c1=O,55.62119629666667,XS379344a
XS379344a,C14H16N2O4S,CN(C)c1ccc(C2OCC3(CO2)SC(=O)NC3=O)cc1,55.62119629666667,XS385486a
